Crop,Season,Area,Annual_Rainfall,Fertilizer,Pesticide,Yield
0,1,-0.4632842942975475,1.6631242388930667,-0.45437897297748764,-0.44489761143637757,2.4241704143471634
0,1,-0.4702977740441446,-0.1878239397376356,-0.4628879425563838,-0.45076728175924585,2.4768184726582136
0,4,-0.4194911341950405,0.15137948698514633,-0.40070303403793894,-0.3913941867274046,2.771476993248047
0,4,-0.4038722039583242,-0.816870893605446,-0.3815862069694528,-0.37314176476062083,3.597903290005734
0,4,-0.39618842074077043,-0.4685793534771565,-0.3721816220986907,-0.364162426773798,3.2604677299072753
0,4,-0.4071309100632831,1.5701985642498857,-0.38557470811078426,-0.37694991794345684,2.222381658087913
0,1,-0.4631510929667805,2.721339573389898,-0.45414074513639496,-0.4424156061509231,2.4309783077624445
0,4,-0.3598255316456477,-0.7459134635587616,-0.32767517690644005,-0.3216684284245822,3.7920181484788182
0,4,-0.42002823633523023,0.6172161136538589,-0.4075363266935928,-0.395602415714311,2.832668533320854
0,4,-0.4050452350324985,0.6392941994733379,-0.39102819134690575,-0.37915431386492227,2.2322392658895507
0,1,-0.4630726760543128,1.4715611460116158,-0.4549623011327307,-0.442855920819477,2.4471800583454217
0,4,-0.40545880368044457,-0.5967490827485491,-0.3944862884022251,-0.3888332101026916,3.485161385149907
0,4,-0.41600748971377016,0.21102327106463484,-0.4056224114123143,-0.39891917392302645,2.8564914916261315
0,4,-0.4680870616351238,2.237483993868473,-0.4606021991694572,-0.4487142551793882,2.510818031572501
0,4,-0.4037024796820243,1.8121787784802972,-0.39263215794178763,-0.3871539279391226,2.238351287345994
0,1,-0.463022188453135,0.9257601090116552,-0.4552552724899694,-0.44387155462817857,2.409072246157428
0,4,-0.3712593620060059,-0.9497787734142511,-0.358382342549658,-0.35613394023018663,3.7642412481543777
0,4,-0.4044050092813924,-1.0083241452639147,-0.3902454331398329,-0.37376440584009296,3.481050722176094
0,4,-0.41549939108915074,0.3222924299458906,-0.4024820921229495,-0.3867293999303917,2.8564914916261315
0,4,-0.46802690619542253,2.071184382272993,-0.46041783840639416,-0.44811352522294734,2.5087859235779435
0,4,-0.40405159607314756,1.5826106224469065,-0.38985563251963096,-0.37335140399503985,2.22816938120103
0,1,-0.4629867397118824,2.063715179110184,-0.4548587365523292,-0.4422235414631021,2.412987423018471
0,4,-0.3723904991132454,-0.7626093294520991,-0.3549347100885332,-0.33635196210721424,3.7727609380946383
0,4,-0.4067457004083391,-0.7303160098952489,-0.38958551251841006,-0.3764997584855965,3.7036354317036926
0,1,-0.47031925812975217,0.41192286789959703,-0.4629327922972141,-0.4507923882543859,2.8324287227920304
0,4,-0.4156884510424975,0.6038154844499961,-0.39990311084490365,-0.38695033708762366,2.869812053756286
0,1,-0.4629437715406673,2.488141664714501,-0.45442340729905134,-0.4421733284728221,2.4238368532189045
0,4,-0.4679903832498896,1.0781098852883595,-0.4602458790032996,-0.44807084418120935,2.510818031572501
0,4,-0.40630891820589404,1.0954647985195922,-0.3890815799479594,-0.37598933088615266,2.28026644600119
0,4,-0.3693784303110616,-0.4434107354650019,-0.3464734434030459,-0.33283203148858553,3.672659915935141
0,4,-0.41070414318153714,-0.7860055099473681,-0.3961912575245067,-0.3768846867042658,3.747801269566395
0,1,-0.4703128129040699,-0.23537145913617827,-0.46293457280004463,-0.4507656840731915,2.6409602799989873
0,4,-0.41766176430555446,0.7592408149702102,-0.40398164611075776,-0.3855081971826953,2.8786989567257004
0,1,-0.4628062733927787,2.4511251725694034,-0.4545295650123771,-0.441461825616612,2.4617620811715177
0,4,-0.46796782496000167,1.8248105191232828,-0.4603089099493752,-0.4478592268592944,2.4932054526026954
0,4,-0.4091841441248003,1.4484944891852942,-0.39448932764191513,-0.3750007485651616,2.2452585978174557
0,4,-0.3728384422981636,-0.7614010759992919,-0.3537933576224917,-0.3299526588573243,3.5334228143087176
0,4,-0.4113626304054097,-0.8099508965575495,-0.3951156061309092,-0.3714093785558163,4.764078759637415
0,1,-0.47031603551691104,-0.025464882016652125,-0.46292999274965335,-0.45074126230064626,2.5123056237058443
0,4,-0.41356260077162665,0.5414955683566022,-0.3976462426680566,-0.37436981473426445,2.8815469250157997
0,1,-0.4627804924900496,3.1488366209541394,-0.45426182121250047,-0.4406009010741747,2.4619171317958597
0,4,-0.46797534438996435,1.2817555126978841,-0.4602374844418193,-0.44759146228461183,2.494444354268489
0,4,-0.4038668329369223,1.1634565155457497,-0.38649315410150736,-0.3613225017720219,2.258707840715111
0,4,-0.3862778120499902,-0.697143960554539,-0.3662604184280445,-0.33765346759921444,3.659625040933841
0,4,-0.40710018782086427,-0.42298026799026006,-0.38800467370249264,-0.3724178227772732,4.847235131720938
0,1,-0.4703020708612661,0.09700808160881699,-0.46290414116081796,-0.4507523700227385,3.2386784521643803
0,4,-0.4156777089996937,0.8428299856598801,-0.3981697469171015,-0.3830490920640201,2.927473259691937
0,1,-0.4627708246515262,4.441448133012005,-0.45397899046481005,-0.441417889250117,2.4619171317958597
0,4,-0.4679936058627308,3.0760118901167526,-0.4601684188892845,-0.44789118058038163,2.4997952622817508
0,4,-0.41375959909460547,1.5203306490158381,-0.39589662777086004,-0.38067172190107607,2.189496378923642
0,4,-0.3765755989896035,-0.680338253438219,-0.3518305070817881,-0.3345846170099344,3.6478295690452693
0,4,-0.3656391252110609,-0.7759001174329796,-0.33153969402110306,-0.3135969184779354,4.110873864173311
0,1,-0.47029025461418195,-0.3169834878121635,-0.4628696543765571,-0.45071695464853345,3.519474122685245
0,4,-0.41746948173936654,0.5262675810243623,-0.3965832220450674,-0.38150808582444184,2.9484077017791606
0,1,-0.462759008404442,2.459143581847125,-0.45341845904026656,-0.4408490749746193,2.4622271609410875
0,4,-0.4679409698529922,3.1677293113071263,-0.4599214637902687,-0.4476387842239363,2.6458201245660757
0,4,-0.40540294505786484,1.6625750327781543,-0.38144054950013073,-0.36569780307204175,2.2839118277284243
0,4,-0.37128406870445463,-0.7639274241278889,-0.3386237093530395,-0.3209932539060368,3.777541161267628
0,4,-0.45103621709266173,-0.3315923704688337,-0.4496456338971416,-0.4296424865477248,3.220522468406296
0,4,-0.4498513697714033,-0.8860708640844106,-0.4488217607984051,-0.4283417798987517,4.030268156514967
0,4,-0.451523905835954,-0.2999580982498785,-0.4494792471398407,-0.4315277560918742,2.937021184172291
0,4,-0.4508181536237447,-0.9116638690393293,-0.44896979070180804,-0.43080297722535527,4.162921791786359
0,4,-0.3903608625197122,-0.5804925817471416,-0.40532790670041635,-0.3687157939885911,3.825421933924434
0,4,-0.4540558053248082,-0.22284955971617507,-0.450421786757361,-0.43529848538089394,2.6070572382294337
0,4,-0.45264430090038965,-1.2595310222248548,-0.4493272804462597,-0.4339488971466862,4.131110341412424
0,4,-0.43938539746766686,-0.44132375222833486,-0.43904608455742944,-0.4212716006666055,3.195229203468258
0,4,-0.37771962654820757,-0.7499775888091136,-0.39122931949268086,-0.3623108227572226,3.4210233514963533
0,4,-0.4531964419005047,-0.43780883309289537,-0.45076662132247736,-0.4350925360404576,2.941737966292091
0,4,-0.4460916547900754,-1.3465252708269815,-0.44567064123598615,-0.4285510006915851,3.9895600123308097
0,4,-0.3873487937175284,-0.6969242781085739,-0.403536732704119,-0.3744651433355082,3.421035022397645
0,4,-0.45311372817091544,-0.39387234389990194,-0.4502018412882308,-0.43501637967186624,3.104199322736039
0,4,-0.4443729279414684,-1.0315006433132188,-0.4436795169915811,-0.4269685306948817,4.141844211495596
0,4,-0.45109207571524146,-0.7146087150087538,-0.44869329829618276,-0.4331549993382439,3.302095020618944
0,4,-0.4519922589021994,-0.5489681507511687,-0.45037832580245973,-0.4346421787738477,3.1432710810488977
0,4,-0.4704180849235471,-1.3748643063564625,-0.46312324849234227,-0.45095474358962456,0.0
0,4,-0.4278162173679808,-0.8180791470582534,-0.4336560480633764,-0.4132388916669933,2.8884357288897515
0,4,-0.45327056199585086,-0.8839838808477435,-0.45126251270859624,-0.43577387306235554,2.9298943576352245
0,4,-0.46484296470837805,3.0203223900646337,-0.45926700475885596,-0.44601903488596445,2.5198830206940475
0,4,-0.45661133730783077,-0.27645207653162696,-0.4531333005947473,-0.43922628242511536,3.0151467534718988
0,4,-0.44029095167602667,-0.7722753570745576,-0.44133075388188425,-0.4253556285828572,4.191410775055107
0,4,-0.47052765376014577,-1.1130028307662216,-0.463197276943404,-0.45105372404470684,0.0
0,4,-0.4534123569608609,-0.4861389712051881,-0.45081986782235833,-0.4365074772423177,2.9421480274657563
0,4,-0.40860192540483464,-0.6240995472711873,-0.418413941663793,-0.3984232065235789,4.07019822898982
0,4,-0.4684888140359857,-1.0082143040409322,-0.46172283255052476,-0.44932091939831664,2.1805430004047253
0,4,-0.4266421120895261,-0.9048537132144153,-0.4284551893279441,-0.41842372527470173,3.309464921147495
0,4,-0.4547024763015966,-0.5028348370985256,-0.4506667971636528,-0.4392911028307495,2.7386087978809726
0,4,-0.43599413455450914,-0.9729552714635551,-0.4358579248695443,-0.4253784526693481,4.100989104940769
0,4,-0.4538302224259285,-0.7664537722564861,-0.44855890533663534,-0.43864244229267774,2.9040156294092583
0,4,-0.4376054409750782,-0.7284487091045467,-0.4343432024668528,-0.4265767172101211,4.21760750520383
0,4,-0.4420096785246337,-0.6034493973504804,-0.4365757611998048,-0.42884010578713666,4.071731836475068
0,4,-0.4546466176790169,-0.5857649604503007,-0.44836714190113236,-0.4386851994147041,3.1232235865685385
0,4,-0.46843295541340596,-1.1149799727799063,-0.4612310130266711,-0.44942575803559826,3.6849458014369194
0,4,-0.451385333483785,-0.005913144325770108,-0.44452595199493633,-0.44022354284419163,2.785789254323247
0,4,-0.4370683388348885,-0.6414544605024197,-0.4305717323612562,-0.43211155818416763,4.076887515290238
0,4,-0.4624807894958238,-0.9503279795291635,-0.45534026281398504,-0.44651020922724893,3.7867431890013883
0,4,-0.44029095167602667,-0.9440670298191619,-0.4315790985752205,-0.4414466095589514,4.303513139148795
0,4,-0.46215423139458844,-0.7805134487982439,-0.4544282815099208,-0.44841468904419496,3.532203151710345
0,4,-0.46522215881935197,-0.5171141960862485,-0.4576345541214034,-0.44939247290946566,2.6326080059353516
0,3,-0.46844477166049014,-0.7842480503796484,-0.46100248753682627,-0.45041955680155676,3.6656193565650237
0,4,-0.446843597786341,-1.0847736364597234,-0.4362105250201345,-0.4368095159868807,4.191320021345486
0,4,-0.4643090851810295,-0.6734182563903225,-0.4560944342420769,-0.4473239259507942,2.455020016324006
0,3,-0.4680741711837592,-1.120142510260083,-0.46038086648409104,-0.4495905479400627,3.7401451839215873
0,4,-0.4619469099684752,-0.7705178975068379,-0.453405171902508,-0.4459018712419778,3.8145628237853786
0,4,-0.4453397117938098,-0.5471008499604665,-0.43260052139047817,-0.42964655684314895,4.267807553081732
0,4,-0.46188030930309165,-0.8230220020924651,-0.4526750258823532,-0.4437043681946326,3.5607441904482906
0,4,-0.4642467813327675,0.609527228045085,-0.45554709585219344,-0.44571562669621195,2.635399855632822
0,4,-0.4398612699638749,-0.7854563038324557,-0.42563511049596525,-0.4151989100944005,4.163652939487425
0,4,-0.45233278165907964,-0.827086127342817,-0.4408996471029202,-0.42977323052317357,3.003021432469611
0,4,-0.4638385837062233,-0.07910924284599934,-0.4549822010733847,-0.4432190139954033,2.6429386760070006
0,3,-0.4682471180729003,-0.9096867270256446,-0.4603780372693316,-0.4483708667981324,3.799362404646969
0,4,-0.44039837210406463,-1.2576637214341522,-0.429979958080116,-0.41796442857421623,4.150457058910981
0,4,-0.45122742545456923,-0.6108087592903069,-0.4419113111364647,-0.42985239206315284,2.6910662061271258
0,4,-0.4635141740135487,-0.47109072365658783,-0.4554487395918279,-0.44334059029611156,2.667228206581955
0,3,-0.4680494644853105,-0.943847347373197,-0.46044568162177574,-0.44831936044295123,3.821988882724165
0,4,-0.44187969980670777,-0.6580404851727748,-0.43293539743044035,-0.4236564894640411,4.284188261630597
0,4,-0.4505635672092948,-0.16935688412370553,-0.4421028534807011,-0.43195943564770567,3.7416393195352713
0,4,-0.4633863437041836,-0.19418100051774695,-0.45563970687901423,-0.4442197360675974,2.6741486494265287
0,4,-0.4689485734679881,-0.28216382012671615,-0.461511687016106,-0.44953797646084526,3.4703235776832186
0,3,-0.46775190989964543,-0.6704525433697954,-0.4602483834485664,-0.44839380500505577,3.7974406115488746
0,4,-0.44159181305956613,-1.0983939481095513,-0.4312609889761545,-0.41722123827792795,4.224375517248864
0,4,-0.46307160185003243,-0.6789103175394466,-0.4549523360933503,-0.4423227121189051,2.6756035291962084
0,1,-0.4687498456761179,-0.9437375061502145,-0.46121521171154883,-0.4489583587844085,3.767315101927472
0,3,-0.4679613797343194,-1.086531096027443,-0.460345565343074,-0.4480369504127703,3.830966881104711
0,4,-0.44433103397453355,-1.1217901286048202,-0.43294916991729104,-0.4204223164082786,4.295316865150692
0,4,-0.4462725507908913,-0.6644112761057588,-0.4351891731863967,-0.42269119037408087,3.8169475806467044
0,4,-0.463115644225528,-0.30369269983128305,-0.4546217034831041,-0.4423741804339421,2.6796507265805123
0,1,-0.4686972096663793,-0.9420898878054772,-0.46106137206021647,-0.4488968478713155,3.9002202932415364
0,3,-0.4656615083700271,-1.1081698169549923,-0.4575589657093852,-0.44534930010803275,3.815387845565298
0,4,-0.4399686903919129,-0.9831705052009261,-0.4289585195679278,-0.41315615435346376,4.4296581191427
0,4,-0.4416124377817494,-0.6120170127431142,-0.43079900939573096,-0.41519347035378684,3.820218340859324
0,4,-0.4617814825092968,0.47694887190522733,-0.4533821154660928,-0.4401916652033927,2.677667355650301
0,1,-0.46888734382400643,-0.7282290266585818,-0.4613384873200454,-0.44899890957807403,3.8486571298063263
0,3,-0.4669569987321647,-0.703295069041558,-0.45917709650801924,-0.446606374711664,4.028634985355239
0,4,-0.43875483955508415,-0.8686061096301958,-0.4266249966080866,-0.40827027823864215,4.288127958229824
0,4,-0.44225132077750506,-0.8848626106316033,-0.4306470158447019,-0.41297539139247014,3.886337608455404
0,4,-0.46313712831113557,0.19158137459673522,-0.45467206111988956,-0.4410808155327903,2.673075276326299
0,1,-0.46873910363331406,-0.8676175386233533,-0.4611160403880653,-0.44861923089929767,4.182215523316214
0,3,-0.39605736781856415,-1.0473177794226964,-0.3775098886595827,-0.35081353154872214,3.849612111765162
0,4,-0.4314771055555138,-0.5274392710466018,-0.4168933407606165,-0.4026313974703411,4.36711919387788
0,4,-0.4420726376375067,-0.5529224347785381,-0.4294499240806351,-0.4157638575892452,3.8928062064330535
0,4,-0.4635109514007076,-0.4489027966141261,-0.4548561019795083,-0.442335227326331,2.6886030660911597
0,1,-0.46895287028510957,-0.28040636055899654,-0.46130522670151314,-0.4490801252858375,4.134716084895147
0,3,-0.39488326254010947,-0.8927711786863421,-0.3735266051151731,-0.35727575319703875,3.8499519751296183
0,4,-0.43811461380397804,-0.5907078154845125,-0.42249144101071656,-0.40855854645102235,4.3143211993530795
0,4,-0.44197305890071553,-0.1745194216038823,-0.4273335238893908,-0.4136141070956564,3.874632616209587
0,1,-0.46878959123449193,-0.6303604969811889,-0.46098642518174915,-0.4487506976374854,4.09641293449793
0,3,-0.3926123946913874,-0.8689356332991431,-0.36538928964145007,-0.34893887520479094,3.8572670165118845
0,4,-0.47028918040990153,-0.1878239397376356,-0.4630340867875218,-0.45084062315717,3.1162892360931
0,4,-0.4688486724699128,-0.9903101846947875,-0.4618644337760275,-0.4498110666557091,3.6192971231262927
0,4,-0.46844477166049014,-0.9376962388861779,-0.4613637674621247,-0.44951070167748863,3.6656193565650237
0,1,-0.47029884824842494,-0.557206242474855,-0.4629240323111909,-0.4507886983604032,3.4402578255627496
0,1,-0.4703428906239205,-0.5737922671452099,-0.4629836511369916,-0.45087113135277956,3.07523637466659
0,1,-0.4703149613126306,-0.30270412882444064,-0.46294147160101445,-0.45078736695535787,3.228628116310879
0,4,-0.47058243817844514,0.49177743700786286,-0.46323692574175573,-0.45110001890013923,2.5649493574615367
0,0,-0.46920853090383985,0.2739622918335978,-0.4622451243686552,-0.4496891479937034,2.6188546222977394
0,2,-0.4698745375576751,0.2739622918335978,-0.46272588995705743,-0.4503731097855478,2.631457092270689
0,3,-0.4705620282971179,0.2739622918335978,-0.4632221641128274,-0.45107913486100004,2.6390573296152584
0,5,-0.46957376035916887,0.2739622918335978,-0.46250877001390805,-0.4500642238150374,2.6303288707794903
0,4,-0.46681305535859385,0.535054878862961,-0.4603139914382124,-0.4474961336833681,2.6290069937617573
0,4,-0.466909733743828,0.3999501745945065,-0.4606026179635639,-0.44771866852665454,2.6274726281915393
0,4,-0.4658355294634486,0.4476212653689042,-0.45969476087102823,-0.4467296247787149,2.629998565484052
0,4,-0.4659966601055055,0.15170901065409373,-0.46006500201699935,-0.44704041275643286,2.0712133381687847
0,4,-0.46642634181765724,0.008476055884935132,-0.4599470011265549,-0.4480096756294137,2.6305290030274735
0,4,-0.47025910269005095,-0.1878239397376356,-0.4629808812566295,-0.450859947550399,3.4070689989297
0,4,-0.4658355294634486,-0.02216964532717762,-0.4590776219198378,-0.44757031196446356,2.6302688235821794
0,4,-0.4702440638301256,-0.1878239397376356,-0.4629402572864683,-0.4508487637480184,3.149882953238392
0,3,-0.46926224111785886,-0.07910924284599934,-0.462004809856102,-0.45007183184386773,2.6330187260355276
0,4,-0.46607185440513205,-0.07910924284599934,-0.45902789718329146,-0.44758628882500723,2.6299084632179195
0,4,-0.4605289603183744,-0.1866019561319555,-0.4534378905845135,-0.44540430615647586,2.630769108435054
1,4,-0.4494689530475882,0.4896904537711956,-0.4485558507139534,-0.4279219688678955,8.517393171418904
1,4,0.4793825977451064,1.8088835417908227,0.19731285463533976,0.5917565722809607,8.517393171418904
1,4,-0.44450935188507656,0.2716556261509658,-0.44510723593891577,-0.4224773971559205,8.517393171418904
1,4,-0.4489211088645947,0.8225093594081206,-0.4476003842032303,-0.42885478928277915,8.517393171418904
1,4,-0.4438809423810546,1.4930900257161825,-0.4439620742987415,-0.42367874294836977,8.490571970255367
1,4,-0.137151577957243,-0.3787142551283193,-0.22254548256011938,-0.10868013971443875,8.453882952644273
1,4,0.47717403374464634,1.6980537478014968,0.22091347161041616,0.5222073202470011,8.517393171418904
1,4,-0.4441408998169064,0.6007399302064863,-0.44414972796389207,-0.4239457086800251,8.517393171418904
1,4,-0.44884376615640736,0.6548916531368509,-0.4463802763909505,-0.4303150743364679,8.517393171418904
1,4,-0.4437552604802502,2.497478168668012,-0.4424345561507019,-0.4254497779396322,8.490658232748078
1,4,0.5230930441180242,1.437839890555993,0.3072772782251057,0.4989873499759026,8.517393171418904
1,4,-0.46820522410596555,-0.1878239397376356,-0.46139350451217526,-0.4488272344075182,8.517393171418904
1,4,-0.44457058152905815,0.7826369954654789,-0.44306677098336994,-0.42622933461372936,8.517393171418904
1,4,-0.36032073981890256,-0.7359179122673556,-0.384150588924832,-0.3495798135935999,8.517393171418904
1,4,-0.4481186782671513,0.3953368432292421,-0.44712454423314507,-0.43041732624394713,8.517393171418904
1,4,-0.44370155026623126,2.50582610161468,-0.44395631470250524,-0.4263503783524195,8.517353178617602
1,4,-0.10965517099237175,-0.43088883604499895,-0.2043581859640347,-0.11878645501189464,8.44991194946962
1,4,0.5238965489197479,0.8864369511839258,0.25006316378972476,0.4645386899541572,8.517393171418904
1,4,-0.4681848142246383,-0.1878239397376356,-0.4615171822760321,-0.4488926634554588,8.517393171418904
1,4,-0.44425369126634623,0.3318486163453667,-0.4443523433938352,-0.42685874683886044,8.517393171418904
1,4,-0.3586041613788563,-0.7438264803220944,-0.37967946031938,-0.34799932168439246,8.517393171418904
1,4,-0.4479532508079729,0.2406804012699054,-0.44635112899609547,-0.43026501350676444,8.517393171418904
1,4,-0.44370155026623126,1.0160495943032564,-0.4431785396429998,-0.4263503783524195,8.517353178617602
1,4,-0.0733126917785762,-0.6619947692001442,-0.16679695128639246,-0.08532512693160217,8.33469997532967
